Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CC_ServiceOrderwithSplitTenderTestSuite,Firefox 56.0,,2017-12-05 18:19:50,2017-12-05 18:30:10,10m - 20.117s,FAILED
,,,,,,
Test Cases/Service/CreditCardRegression/TC002_Service_CreditCardSplitTender,Firefox 56.0,,2017-12-05 18:19:50,2017-12-05 18:30:10,10m - 19.659s,FAILED
callTestCase,Firefox 56.0,Service Order>Header,2017-12-05 18:19:51,2017-12-05 18:20:54,1m - 2.710s,PASSED
callTestCase,Firefox 56.0,Service Order>Add Segment,2017-12-05 18:20:54,2017-12-05 18:21:19,25.438s,PASSED
callTestCase,Firefox 56.0,Service Order>Add Others line,2017-12-05 18:21:19,2017-12-05 18:21:55,36.210s,PASSED
callTestCase,Firefox 56.0,,2017-12-05 18:21:55,2017-12-05 18:25:56,4m - 0.422s,FAILED
callTestCase,Firefox 56.0,Service Order>Read Header Invoice details ie InvoiceNo and InvAmt SSI 100006679,2017-12-05 18:25:56,2017-12-05 18:27:40,1m - 44.222s,FAILED
callTestCase,Firefox 56.0,Checked Open Entries for CC BP and Invoice BP,2017-12-05 18:27:40,2017-12-05 18:30:10,2m - 29.709s,FAILED
