Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CC_PartsTestSuite,Firefox 43.0,,2017-10-25 13:49:11,2017-10-25 13:57:16,8m - 4.963s,FAILED
,,,,,,
Test Cases/Parts/CreditCardRegression/TC001_Parts_CreditCard - Iteration 1,Firefox 43.0,,2017-10-25 13:49:12,2017-10-25 13:51:27,2m - 15.473s,PASSED
callTestCase,Firefox 43.0,,2017-10-25 13:49:13,2017-10-25 13:49:53,40.803s,PASSED
callTestCase,Firefox 43.0,,2017-10-25 13:49:53,2017-10-25 13:50:21,27.288s,PASSED
callTestCase,Firefox 43.0,,2017-10-25 13:50:21,2017-10-25 13:51:07,46.473s,PASSED
callTestCase,Firefox 43.0,,2017-10-25 13:51:07,2017-10-25 13:51:27,19.946s,PASSED
,,,,,,
Test Cases/Parts/CreditCardRegression/TC001_Parts_CreditCard - Iteration 2,Firefox 43.0,,2017-10-25 13:51:27,2017-10-25 13:53:34,2m - 6.392s,PASSED
callTestCase,Firefox 43.0,,2017-10-25 13:51:27,2017-10-25 13:52:00,32.998s,PASSED
callTestCase,Firefox 43.0,,2017-10-25 13:52:00,2017-10-25 13:52:29,28.365s,PASSED
callTestCase,Firefox 43.0,,2017-10-25 13:52:29,2017-10-25 13:53:12,43.875s,PASSED
callTestCase,Firefox 43.0,,2017-10-25 13:53:12,2017-10-25 13:53:34,21.090s,PASSED
,,,,,,
Test Cases/Parts/CreditCardRegression/TC001_Parts_CreditCard - Iteration 3,Firefox 43.0,,2017-10-25 13:53:34,2017-10-25 13:57:15,3m - 41.819s,FAILED
callTestCase,Firefox 43.0,,2017-10-25 13:53:34,2017-10-25 13:54:10,35.888s,PASSED
callTestCase,Firefox 43.0,,2017-10-25 13:54:10,2017-10-25 13:54:36,26.692s,PASSED
callTestCase,Firefox 43.0,,2017-10-25 13:54:36,2017-10-25 13:56:53,2m - 16.912s,FAILED
callTestCase,Firefox 43.0,,2017-10-25 13:56:53,2017-10-25 13:57:15,22.289s,PASSED
